rule_id,rule_code,rule_type,part_number,section,development_sub_category,canonical_use_id,canonical_use_name,applies_to
6364,O.01,Objective,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_sales_hire,Vehicle Sales or Hire Premises,Auto Alley West
6364,O.01,Objective,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_body_repair,Vehicle Body Repair Workshops,Auto Alley West
6364,O.01,Objective,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_repair,Vehicle Repair Stations,Auto Alley West
6364,O.01,Objective,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,commercial_premises,Commercial Premises,Auto Alley West
6365,O.02,Objective,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_sales_hire,Vehicle Sales or Hire Premises,Auto Alley West
6365,O.02,Objective,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_body_repair,Vehicle Body Repair Workshops,Auto Alley West
6365,O.02,Objective,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_repair,Vehicle Repair Stations,Auto Alley West
6365,O.02,Objective,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,commercial_premises,Commercial Premises,Auto Alley West
6366,C.01,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_sales_hire,Vehicle Sales or Hire Premises,Auto Alley West
6366,C.01,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_body_repair,Vehicle Body Repair Workshops,Auto Alley West
6366,C.01,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_repair,Vehicle Repair Stations,Auto Alley West
6366,C.01,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,commercial_premises,Commercial Premises,Auto Alley West
6367,C.02,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_sales_hire,Vehicle Sales or Hire Premises,Auto Alley West
6367,C.02,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_body_repair,Vehicle Body Repair Workshops,Auto Alley West
6367,C.02,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_repair,Vehicle Repair Stations,Auto Alley West
6367,C.02,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,commercial_premises,Commercial Premises,Auto Alley West
6368,C.03,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_sales_hire,Vehicle Sales or Hire Premises,Auto Alley West
6368,C.03,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_body_repair,Vehicle Body Repair Workshops,Auto Alley West
6368,C.03,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_repair,Vehicle Repair Stations,Auto Alley West
6368,C.03,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,commercial_premises,Commercial Premises,Auto Alley West
6369,C.04,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_sales_hire,Vehicle Sales or Hire Premises,Auto Alley West
6369,C.04,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_body_repair,Vehicle Body Repair Workshops,Auto Alley West
6369,C.04,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_repair,Vehicle Repair Stations,Auto Alley West
6369,C.04,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,commercial_premises,Commercial Premises,Auto Alley West
6370,C.05,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_sales_hire,Vehicle Sales or Hire Premises,Auto Alley West
6370,C.05,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_body_repair,Vehicle Body Repair Workshops,Auto Alley West
6370,C.05,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_repair,Vehicle Repair Stations,Auto Alley West
6370,C.05,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,commercial_premises,Commercial Premises,Auto Alley West
6371,C.06,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_sales_hire,Vehicle Sales or Hire Premises,Auto Alley West
6371,C.06,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_body_repair,Vehicle Body Repair Workshops,Auto Alley West
6371,C.06,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,vehicle_repair,Vehicle Repair Stations,Auto Alley West
6371,C.06,Control,9B,9B.4.2 PEDESTRIAN ACCESS AND MOBILITY,Auto Alley West,commercial_premises,Commercial Premises,Auto Alley West
6372,O.01,Objective,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,vehicle_sales_hire,Vehicle Sales or Hire Premises,Auto Alley West
6372,O.01,Objective,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,vehicle_body_repair,Vehicle Body Repair Workshops,Auto Alley West
6372,O.01,Objective,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,vehicle_repair,Vehicle Repair Stations,Auto Alley West
6372,O.01,Objective,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,commercial_premises,Commercial Premises,Auto Alley West
6373,O.02,Objective,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,vehicle_sales_hire,Vehicle Sales or Hire Premises,Auto Alley West
6373,O.02,Objective,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,vehicle_body_repair,Vehicle Body Repair Workshops,Auto Alley West
6373,O.02,Objective,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,vehicle_repair,Vehicle Repair Stations,Auto Alley West
6373,O.02,Objective,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,commercial_premises,Commercial Premises,Auto Alley West
6374,C.01,Control,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,vehicle_sales_hire,Vehicle Sales or Hire Premises,Auto Alley West
6374,C.01,Control,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,vehicle_body_repair,Vehicle Body Repair Workshops,Auto Alley West
6374,C.01,Control,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,vehicle_repair,Vehicle Repair Stations,Auto Alley West
6374,C.01,Control,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,commercial_premises,Commercial Premises,Auto Alley West
6375,C.02,Control,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,vehicle_sales_hire,Vehicle Sales or Hire Premises,Auto Alley West
6375,C.02,Control,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,vehicle_body_repair,Vehicle Body Repair Workshops,Auto Alley West
6375,C.02,Control,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,vehicle_repair,Vehicle Repair Stations,Auto Alley West
6375,C.02,Control,9B,9B.4.3 VEHICULAR DRIVEWAYS AND MANOEUVRING AREAS,Auto Alley West,commercial_premises,Commercial Premises,Auto Alley West
